SeniorCitizen,Partner,Dependents,tenure,PhoneService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,tenure_group,monthly_to_total_ratio,service_count,contract_risk_score,support_gap,fiber_optic,digital_payment_risk,charge_per_service,senior_no_support,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,churn_probability,actual_churn,risk_tier,monthly_revenue,annual_revenue_at_risk
0,1,0,61,1,0,1,1,0,1,1,1,79.8,4914.8,3,0.01623336994995728,5,1,1,0,1,13.299999999999999,0,True,False,True,False,False,True,False,False,True,False,0.40710664,0,Medium,79.8,389.8453165054321
0,1,0,64,1,0,0,0,0,0,0,0,19.45,1208.6,3,0.016079695767195767,1,0,0,0,0,9.725,0,False,False,False,False,True,False,True,True,False,False,0.027202833,0,Low,19.45,6.349141325801611
0,1,1,63,1,0,1,0,0,0,1,1,91.35,5764.7,3,0.0158436963421614,3,1,1,1,1,22.8375,0,True,False,True,True,False,True,False,False,True,False,0.30035746,0,Medium,91.35,329.2518487215042
1,1,0,37,1,0,0,0,0,0,0,1,76.5,2868.15,3,0.026662948957008173,1,2,1,1,1,38.25,1,False,False,True,True,False,False,False,False,True,False,0.3209612,1,Medium,76.5,294.6423881649971
1,1,0,72,1,0,0,0,0,0,0,0,24.3,1778.7,3,0.0136539866269596,1,0,0,0,0,12.15,0,False,False,True,False,True,False,True,False,False,False,0.0025592174,0,Low,24.3,0.7462677913717926
0,1,1,66,1,1,1,1,1,1,1,0,89.9,5958.85,3,0.015084272255174207,7,0,1,0,0,11.2375,0,False,False,True,False,False,False,True,True,False,False,0.036049742,0,Low,89.9,38.89046194106341
0,0,0,1,1,0,0,0,0,1,1,0,95.65,95.65,0,0.9896533885152613,3,2,1,1,0,23.9125,0,False,False,True,True,False,False,False,False,False,True,0.98380613,1,High,95.65,1129.2126797676087
0,1,0,9,1,0,0,0,0,0,1,1,79.75,769.1,1,0.103557979483184,2,2,1,1,1,26.583333333333332,0,False,False,False,True,False,False,False,False,True,False,0.8724567,0,High,79.75,834.9410900473595
0,0,0,1,0,0,0,0,0,0,0,0,25.35,25.35,0,0.9620493358633776,0,2,1,0,0,25.35,0,True,True,False,False,False,False,False,False,False,True,0.9226046,0,High,25.35,280.6563255429268
1,0,0,4,1,0,1,1,0,1,1,1,99.8,442.85,1,0.22485073786189025,5,2,1,1,0,16.633333333333333,1,False,False,False,True,False,False,False,True,False,False,0.8970717,1,High,99.8,1074.3330908775329
1,1,0,38,1,0,0,0,0,0,0,1,74.95,2869.85,3,0.026107250465889895,1,2,1,1,0,37.475,1,False,False,True,True,False,False,False,False,False,False,0.5894529,1,Medium,74.95,530.1539583563805
0,1,1,44,1,0,1,1,1,0,0,1,61.9,2924.05,3,0.021162031418266353,4,2,1,0,0,12.379999999999999,0,True,False,False,False,False,False,False,False,False,True,0.16669041,0,Low,61.9,123.81763594150544
0,1,0,22,1,0,1,1,0,0,0,1,54.7,1178.75,2,0.04636575545666455,3,2,1,0,0,13.675,0,False,False,False,False,False,False,False,False,False,True,0.42594767,0,Medium,54.7,279.592048072815
0,0,0,53,1,1,0,1,0,1,1,1,106.95,5785.5,3,0.018482675192257842,5,1,1,1,0,17.825,0,False,False,True,True,False,True,False,True,False,False,0.6491331,1,High,106.95,833.0974028348924
1,1,0,23,1,0,0,0,0,1,1,1,90.45,2117.25,2,0.04270034226366104,3,2,1,1,1,22.6125,1,True,False,False,True,False,False,False,False,True,False,0.78583735,0,High,90.45,852.9478621602059
0,0,0,20,1,0,0,0,0,0,0,1,18.9,347.65,2,0.05420909221282088,1,2,0,0,0,9.45,0,False,False,False,False,True,False,False,True,False,False,0.079015434,0,Low,18.9,17.92070038318634
0,0,0,51,1,0,0,0,0,0,0,0,24.75,1234.6,3,0.020030754289414053,1,0,0,0,0,12.375,0,True,False,True,False,True,False,True,False,False,True,0.14606354,0,Low,24.75,43.380870312452316
0,1,1,62,1,0,0,0,0,0,0,0,20.65,1218.45,3,0.01693386362704498,1,0,0,0,0,10.325,0,True,False,False,False,True,False,True,True,False,False,0.011383984,0,Low,20.65,2.8209512941539283
0,0,0,7,1,0,0,0,0,0,0,1,18.95,130.55,1,0.14405169137210183,1,2,0,0,0,9.475,0,True,False,False,False,True,False,False,False,False,True,0.15457715,0,Low,18.95,35.150844123959544
0,0,0,17,1,0,1,0,0,1,0,1,83.55,1329.15,2,0.06281246475961356,3,2,1,1,1,20.8875,0,False,False,False,True,False,False,False,False,True,False,0.77401185,0,High,83.55,776.0242811679841
0,0,1,41,1,1,1,1,0,1,0,0,70.2,2894.55,3,0.02424409870318247,5,1,1,0,0,11.700000000000001,0,True,False,False,False,False,True,False,False,False,True,0.1741109,0,Low,70.2,146.67102581262589
0,0,0,7,1,0,1,0,0,1,1,1,94.05,633.45,1,0.1482386318858854,4,1,1,1,0,18.81,0,False,False,False,True,False,True,False,False,False,True,0.73108304,0,High,94.05,825.1003138303756
0,0,1,1,1,0,0,0,0,0,0,1,50.05,50.05,0,0.980411361410382,1,2,1,0,1,25.025,0,True,False,True,False,False,False,False,False,True,False,0.8277794,0,High,50.05,497.1643150091171
0,1,0,64,1,0,0,1,1,0,0,0,58.35,3756.45,3,0.01552914875780117,3,1,1,0,0,14.5875,0,False,False,True,False,False,True,False,False,False,False,0.05896405,0,Low,58.35,41.28662872463465
0,0,0,3,1,0,0,0,0,0,0,1,75.5,220.6,0,0.3407039711191336,1,2,1,1,1,37.75,0,False,False,True,True,False,False,False,False,True,False,0.957296,1,High,75.5,867.3101885318756
1,1,0,50,1,0,0,0,0,0,0,1,71.05,3444.85,3,0.02061900547034839,1,2,1,1,1,35.525,1,False,False,False,True,False,False,False,False,True,False,0.5240277,1,Medium,71.05,446.78602144718167
0,1,0,18,1,0,1,0,0,0,0,0,56.8,1074.65,2,0.0528052805280528,2,2,1,0,0,18.933333333333334,0,True,False,True,False,False,False,False,True,False,False,0.4017672,0,Medium,56.8,273.84451961517334
0,1,1,13,1,0,0,0,0,0,1,0,55.95,734.35,2,0.076086217447474,2,2,1,0,0,18.650000000000002,0,False,False,False,False,False,False,False,False,True,False,0.5199465,1,Medium,55.95,349.0920905470848
0,1,1,69,1,1,1,0,1,1,1,0,80.65,5542.55,3,0.01454843917706163,6,0,1,0,0,11.521428571428572,0,True,False,False,False,False,False,True,False,False,False,0.022105984,0,Low,80.65,21.394171692430977
0,0,0,1,1,0,1,0,0,0,0,1,79.15,79.15,0,0.9875233936369308,2,2,1,1,0,26.383333333333336,0,False,False,True,True,False,False,False,False,False,True,0.9802831,0,High,79.15,931.0728708386422
0,0,0,4,1,1,0,0,0,1,0,0,90.65,367.95,1,0.2456972489497222,3,2,1,1,0,22.6625,0,True,False,True,True,False,False,False,False,True,False,0.75792783,0,High,90.65,824.4738988995553
0,0,0,1,1,0,0,0,0,1,0,1,53.5,53.5,0,0.981651376146789,2,2,1,0,0,17.833333333333332,0,True,False,False,False,False,False,False,False,False,True,0.93682003,1,High,53.5,601.4384593963623
0,1,1,25,1,0,1,1,0,0,0,0,53.65,1355.45,2,0.03955177116738545,3,1,1,0,0,13.4125,0,True,False,False,False,False,True,False,False,False,True,0.15403761,0,Low,53.65,99.16941312253476
0,1,1,18,1,0,0,0,0,1,0,0,55.95,1082.8,2,0.051623915851633145,2,2,1,0,0,18.650000000000002,0,False,False,False,False,False,False,False,False,False,True,0.4069484,0,Medium,55.95,273.2251474499703
0,1,1,48,1,0,0,0,0,0,0,0,23.55,1173.35,3,0.02005364669817346,1,0,0,0,0,11.775,0,True,False,True,False,True,False,True,False,False,True,0.06510903,0,Low,23.55,18.39981171190739
0,0,0,26,1,0,0,0,0,0,0,1,20.65,595.5,2,0.034618608549874266,1,1,0,0,0,10.325,0,True,False,False,False,True,True,False,True,False,False,0.03997157,0,Low,20.65,9.904955396801233
0,0,0,1,1,0,0,0,0,0,0,1,69.1,69.1,0,0.985734664764622,1,2,1,1,1,34.55,0,True,False,False,True,False,False,False,False,True,False,0.99092907,1,High,69.1,821.6783824682235
0,0,1,4,0,1,1,1,0,1,1,1,57.2,223.75,1,0.2545050055617353,5,2,1,0,0,9.533333333333333,0,False,True,False,False,False,False,False,False,False,True,0.46943447,0,Medium,57.2,322.2198201656342
0,0,0,1,1,0,0,0,0,0,0,0,20.3,20.3,0,0.9530516431924883,1,2,0,0,0,10.15,0,True,False,False,False,True,False,False,False,False,True,0.84023595,0,High,20.3,204.68147706985474
0,1,1,11,1,0,0,0,0,0,0,1,74.35,834.2,1,0.0890205938697318,1,2,1,1,1,37.175,0,True,False,True,True,False,False,False,False,True,False,0.7474637,1,High,74.35,666.8871159553527
0,1,1,4,1,0,0,0,1,0,1,0,61.45,229.55,1,0.2665365430492301,3,2,1,0,0,15.3625,0,True,False,False,False,False,False,False,True,False,False,0.34424475,1,Medium,61.45,253.8460774362087
1,0,0,8,1,0,0,0,0,0,0,0,19.65,164.3,1,0.1188747731397459,1,2,0,0,0,9.825,0,False,False,False,False,True,False,False,False,True,False,0.39845774,1,Medium,19.65,93.9563340961933
0,1,0,6,1,0,1,0,0,0,1,1,90.75,512.25,1,0.1768144179249878,3,2,1,1,1,22.6875,0,False,False,True,True,False,False,False,False,True,False,0.9648873,0,High,90.75,1050.7622925639153
0,0,0,72,1,1,1,1,1,1,1,0,92.0,6632.75,3,0.01386847559826644,7,0,1,0,0,11.5,0,True,False,True,False,False,False,True,False,False,False,0.0036671949,0,Low,92.0,4.048583127558231
0,0,0,27,1,1,1,0,0,0,0,0,52.85,1498.65,2,0.0352415563631514,3,0,1,0,0,13.2125,0,False,False,False,False,False,False,True,False,False,False,0.019953858,0,Low,52.85,12.654736811667682
1,0,1,1,1,0,0,0,0,0,0,1,71.0,71.0,0,0.9861111111111112,1,2,1,1,1,35.5,1,False,False,False,True,False,False,False,False,True,False,0.9253865,1,High,71.0,788.42928814888
0,0,0,17,1,0,0,0,0,0,0,0,20.15,353.65,2,0.05681657972649091,1,1,0,0,0,10.075,0,False,False,False,False,True,True,False,False,False,True,0.118079,0,Low,20.15,28.551502011716366
0,0,0,66,1,1,1,1,1,0,0,0,68.75,4447.55,3,0.015454473929707432,5,0,1,0,0,11.458333333333334,0,True,False,True,False,False,False,True,False,False,False,0.04105056,0,Low,68.75,33.866712637245655
0,0,0,53,1,0,0,0,0,0,0,0,19.5,1050.5,3,0.018544935805991442,1,0,0,0,0,9.75,0,True,False,False,False,True,False,True,True,False,False,0.13000143,0,Low,19.5,30.42033362388611
0,1,0,44,1,1,0,1,0,0,0,1,84.8,3626.35,3,0.023377948088825175,3,2,1,1,0,21.2,0,True,False,True,True,False,False,False,True,False,False,0.46800345,0,Medium,84.8,476.24031257629395
0,1,1,52,1,0,0,0,0,0,0,1,20.85,1071.6,3,0.019438746969979492,1,1,0,0,0,10.425,0,True,False,False,False,True,True,False,True,False,False,0.10552291,0,Low,20.85,26.40183164924383
1,1,0,70,1,1,1,1,1,1,1,0,90.05,6333.4,3,0.014216026774437989,7,0,1,0,0,11.25625,1,True,False,True,False,False,False,True,True,False,False,0.039084982,0,Low,90.05,42.235231686383486
0,0,0,1,1,0,0,0,0,0,0,1,25.75,25.75,0,0.9626168224299065,1,2,0,0,0,12.875,0,False,False,True,False,True,False,False,False,False,True,0.7533272,0,High,25.75,232.7781019806862
0,1,0,61,1,0,1,0,1,1,0,1,94.1,5638.3,3,0.016686468178674658,4,0,1,1,1,18.82,0,True,False,True,True,False,False,True,False,True,False,0.40448946,1,Medium,94.1,456.74949553012846
0,1,1,19,1,0,0,0,1,1,1,1,100.95,1875.55,2,0.05379552902933575,4,1,1,1,1,20.19,0,True,False,True,True,False,True,False,False,True,False,0.6909542,1,High,100.95,837.021928024292
0,1,1,11,1,0,0,0,0,0,0,0,20.6,233.9,1,0.08769689229459345,1,1,0,0,0,10.3,0,False,False,False,False,True,True,False,False,False,True,0.06301187,0,Low,20.6,15.57653421163559
0,0,0,26,1,0,1,0,0,1,0,1,85.75,2146.5,2,0.039930151338766005,3,2,1,1,1,21.4375,0,True,False,False,True,False,False,False,False,True,False,0.86519885,0,High,85.75,890.2896173000336
0,0,0,60,1,0,0,0,0,0,0,0,19.85,1128.1,3,0.017580373749003633,1,0,0,0,0,9.925,0,False,False,False,False,True,False,True,False,False,False,0.104298115,0,Low,19.85,24.84381093978882
0,0,0,1,1,0,0,1,0,1,0,1,84.85,84.85,0,0.988351776354106,3,2,1,1,1,21.2125,0,True,False,False,True,False,False,False,False,True,False,0.97852725,1,High,84.85,996.3364438176154
0,0,0,26,1,1,1,0,0,1,0,1,92.4,2349.8,2,0.039305768249106685,4,2,1,1,0,18.48,0,True,False,True,True,False,False,False,True,False,False,0.7725176,0,High,92.4,856.5675387382507
1,0,0,24,1,0,1,0,0,0,0,1,80.5,2088.45,2,0.038526885065447845,2,2,1,1,1,26.833333333333332,1,True,False,True,True,False,False,False,False,True,False,0.90989,0,High,80.5,878.9537361860275
0,1,1,22,1,0,1,1,0,1,1,1,100.05,2090.25,2,0.04784219964136282,5,1,1,1,0,16.675,0,True,False,False,True,False,True,False,False,False,True,0.6182531,0,High,100.05,742.2746860742568
0,1,0,51,1,0,0,1,0,1,1,1,98.85,4947.55,3,0.019975548392963595,4,1,1,1,1,19.77,0,False,False,True,True,False,True,False,False,True,False,0.85888624,0,High,98.85,1018.8108601570129
1,1,0,61,1,0,1,0,1,0,0,1,85.55,5251.75,3,0.01628670696301937,3,1,1,1,0,21.3875,1,True,False,True,True,False,True,False,False,False,False,0.092785135,0,Low,85.55,95.25321950018406
0,1,0,44,0,0,1,1,0,1,1,0,54.3,2390.45,3,0.02270588973217086,4,0,1,0,0,10.86,0,True,True,False,False,False,False,True,False,False,False,0.511747,0,Medium,54.3,333.4543468952179
0,1,1,0,1,1,1,1,0,1,1,0,80.85,0.0,0,80.85,6,0,1,0,0,11.549999999999999,0,False,False,False,False,False,False,True,False,False,True,0.015721628,0,Low,80.85,15.253123914822936
0,0,0,5,1,0,0,0,1,0,0,1,75.65,399.45,1,0.18891247346734924,2,2,1,1,0,25.21666666666667,0,False,False,False,True,False,False,False,False,False,True,0.73208654,0,High,75.65,664.5881603479386
0,1,0,1,1,0,0,0,0,1,0,0,78.8,78.8,0,0.9874686716791979,2,2,1,1,0,26.266666666666666,0,False,False,False,True,False,False,False,False,True,False,0.9859218,1,High,78.8,932.2876542091369
0,0,0,26,1,1,1,0,0,0,0,0,61.55,1581.95,2,0.03888309801320319,3,1,1,0,0,15.3875,0,True,False,True,False,False,True,False,False,True,False,0.3274937,0,Medium,61.55,241.88684490323067
0,0,0,15,1,1,0,1,0,0,0,1,84.35,1302.65,2,0.06470294941126835,3,2,1,1,0,21.0875,0,False,False,True,True,False,False,False,True,False,False,0.64553845,0,High,84.35,653.4140183687209
0,1,0,4,1,0,0,0,0,1,0,1,80.35,307.4,1,0.260538261997406,2,2,1,1,1,26.78333333333333,0,True,False,False,True,False,False,False,False,True,False,0.9254948,1,High,80.35,892.3620765924453
0,1,0,12,1,1,1,1,0,0,0,1,84.6,959.9,1,0.08804246019356853,4,2,1,1,1,16.919999999999998,0,True,False,False,True,False,False,False,False,True,False,0.6850781,0,High,84.6,695.4912713527679
0,0,1,1,1,0,0,0,1,0,0,1,49.9,49.9,0,0.9803536345776032,2,2,1,0,0,16.633333333333333,0,True,False,False,False,False,False,False,False,False,True,0.32351598,1,Medium,49.9,193.72136968374252
0,1,1,22,1,1,1,0,1,0,0,1,57.95,1271.8,2,0.04552954116907606,4,2,1,0,0,11.59,0,True,False,False,False,False,False,False,False,False,True,0.14878781,0,Low,57.95,103.4670440465212
0,1,0,49,0,0,1,0,0,1,1,0,49.65,2409.9,3,0.020593969057198555,3,0,1,0,0,12.4125,0,True,True,False,False,False,False,True,True,False,False,0.37030107,0,Medium,49.65,220.62537621259688
0,0,0,13,1,0,0,0,0,0,0,0,19.75,265.75,2,0.07403936269915651,1,0,0,0,0,9.875,0,True,False,False,False,True,False,True,False,False,True,0.093941934,0,Low,19.75,22.264238454401493
0,1,0,66,1,0,1,1,1,0,0,1,90.55,6130.95,3,0.014766917538466557,4,1,1,1,0,18.11,0,False,False,True,True,False,True,False,False,False,False,0.10185632,0,Low,90.55,110.6770785033703
0,1,0,62,0,0,0,0,1,1,0,1,39.0,2337.45,3,0.016677713870298705,2,0,1,0,0,13.0,0,True,True,False,False,False,False,True,False,False,False,0.07829141,0,Low,39.0,36.64037927985191
0,1,1,66,1,0,0,1,0,1,0,1,63.3,4189.7,3,0.015104875080535471,3,0,1,0,0,15.825,0,True,False,True,False,False,False,True,False,False,False,0.05049484,0,Low,63.3,38.355879329144955
0,0,0,3,0,0,0,0,0,1,0,0,35.2,108.95,0,0.3201455206912233,1,2,1,0,0,17.6,0,False,True,False,False,False,False,False,True,False,False,0.8446634,1,High,35.2,356.78581237792974
0,0,0,63,1,1,1,1,1,0,0,0,68.8,4111.35,3,0.01673009349885102,5,1,1,0,0,11.466666666666667,0,True,False,True,False,False,True,False,False,False,False,0.06285521,0,Low,68.8,51.8932584285736
0,1,1,15,1,0,0,0,0,0,0,0,19.35,278.85,2,0.06914418438449169,1,0,0,0,0,9.675,0,True,False,False,False,True,False,True,False,False,True,0.031654783,0,Low,19.35,7.350240518152715
0,1,0,43,1,1,1,0,0,0,1,1,94.1,4107.3,3,0.022904851154978943,4,2,1,1,1,18.82,0,False,False,True,True,False,False,False,False,True,False,0.6132166,0,High,94.1,692.4441609621048
1,0,0,65,1,1,0,1,1,1,1,1,109.05,7108.2,3,0.015339278681145558,6,0,1,1,1,15.578571428571427,1,True,False,True,True,False,False,True,False,True,False,0.43533704,0,Medium,109.05,569.682046419382
0,0,0,2,1,0,0,0,0,0,1,1,85.7,169.8,0,0.5017564402810304,2,2,1,1,1,28.566666666666666,0,False,False,True,True,False,False,False,False,True,False,0.9692546,1,High,85.7,996.7814439296722
0,0,0,14,1,1,0,0,0,0,0,0,50.1,709.5,2,0.0705137227304715,2,2,1,0,0,16.7,0,False,False,False,False,False,False,False,False,False,False,0.3108698,0,Medium,50.1,186.8949315547943
0,1,1,68,1,1,0,1,1,1,1,1,109.05,7508.55,3,0.014521509278185777,6,0,1,1,0,15.578571428571427,0,False,False,True,True,False,False,True,False,False,False,0.1441896,0,Low,109.05,188.68650555610657
0,0,0,20,1,0,0,0,0,0,0,1,19.6,356.15,2,0.05487890242195157,1,2,0,0,0,9.8,0,True,False,False,False,True,False,False,True,False,False,0.20183218,0,Low,19.6,47.47092761993409
0,1,1,57,1,1,1,0,1,0,0,0,65.2,3687.85,3,0.017674885126801036,4,2,1,0,0,13.040000000000001,0,False,False,True,False,False,False,False,False,False,False,0.062124055,0,Low,65.2,48.60586053729057
0,0,0,72,1,0,0,0,0,0,0,1,19.8,1468.75,3,0.013471678856948461,1,0,0,0,0,9.9,0,True,False,False,False,True,False,True,True,False,False,0.0037611574,0,Low,19.8,0.8936509966850281
0,0,0,6,1,0,1,0,0,0,1,1,84.4,556.35,1,0.15143087826320983,3,2,1,1,1,21.1,0,True,False,False,True,False,False,False,False,True,False,0.9270177,1,High,84.4,938.8835151672364
0,0,0,53,1,0,1,1,1,0,1,1,73.9,3958.25,3,0.018665151228136643,5,0,1,0,0,12.316666666666668,0,True,False,True,False,False,False,True,False,False,False,0.08760221,0,Low,73.9,77.68564251065256
0,1,1,57,1,1,0,0,0,1,1,1,70.1,3913.3,3,0.01790869376389137,4,1,1,0,0,14.02,0,False,False,False,False,False,True,False,False,False,False,0.026847752,1,Low,70.1,22.584328823536634
0,0,0,1,1,0,0,0,0,0,0,1,20.1,20.1,0,0.95260663507109,1,2,0,0,0,10.05,0,True,False,False,False,True,False,False,False,False,True,0.912228,1,High,20.1,220.02939076423647
0,0,0,15,1,0,0,0,0,0,0,1,49.0,749.25,2,0.06531156281239586,1,2,1,0,1,24.5,0,True,False,True,False,False,False,False,False,True,False,0.9042401,0,High,49.0,531.6931622028351
1,0,0,40,1,1,1,0,0,0,0,1,79.2,3233.85,3,0.024483360897723235,3,2,1,1,0,19.8,1,False,False,False,True,False,False,False,True,False,False,0.7341176,1,High,79.2,697.7053928375244
0,0,0,71,0,1,1,1,1,1,0,0,53.95,3888.65,3,0.013870142557813686,5,0,1,0,0,8.991666666666667,0,True,True,False,False,False,False,True,False,False,False,0.010415925,0,Low,53.95,6.7432696592062715
1,1,0,13,0,0,0,0,0,1,1,0,45.3,528.45,2,0.08556048729813956,2,2,1,0,0,15.1,1,False,True,False,False,False,False,False,False,True,False,0.8557725,0,High,45.3,465.1979284286499
0,1,0,72,1,1,1,1,1,1,1,1,91.15,6637.9,3,0.01372968413441986,7,0,1,0,0,11.39375,0,False,False,True,False,False,False,True,False,False,False,0.004794109,0,Low,91.15,5.24379658503458
0,1,1,52,1,0,1,1,0,1,0,1,95.7,4976.15,3,0.019227871372170822,4,1,1,1,0,19.14,0,False,False,True,True,False,True,False,True,False,False,0.35955748,0,Medium,95.7,412.9158095955849
0,1,0,63,1,1,0,1,0,0,0,1,81.15,5224.5,3,0.015529614390967372,3,1,1,1,0,20.2875,0,False,False,False,True,False,True,False,True,False,False,0.02737358,0,Low,81.15,26.656392459198834
0,0,0,29,1,0,0,0,0,0,0,0,19.1,529.5,2,0.03600377002827521,1,1,0,0,0,9.55,0,True,False,False,False,True,True,False,False,False,True,0.010216236,0,Low,19.1,2.341561317443848
0,0,0,29,1,0,0,1,0,1,1,0,100.55,2878.75,2,0.03491622536678531,4,2,1,1,0,20.11,0,False,False,True,True,False,False,False,False,False,False,0.56218773,0,Medium,100.55,678.3357165455818
0,0,0,3,1,0,0,0,0,0,0,1,20.75,67.1,0,0.3046989720998532,1,2,0,0,0,10.375,0,True,False,False,False,True,False,False,True,False,False,0.38701102,0,Medium,20.75,96.36574432253838
0,1,1,19,1,0,0,0,0,0,0,0,20.6,414.95,2,0.049525183315302326,1,2,0,0,0,10.3,0,True,False,False,False,True,False,False,False,False,True,0.053991877,0,Low,20.6,13.346791881322861
0,1,1,61,1,0,0,1,0,1,1,1,99.9,6241.35,3,0.016003588392192042,4,1,1,1,1,19.98,0,True,False,True,True,False,True,False,False,True,False,0.7844197,0,High,99.9,940.3623548269272
0,0,0,10,1,0,0,1,1,0,0,0,54.25,583.0,1,0.09289383561643835,3,2,1,0,0,13.5625,0,False,False,False,False,False,False,False,False,True,False,0.62588763,0,High,54.25,407.4528486728668
0,1,0,67,1,0,1,1,1,1,1,1,109.7,7344.45,3,0.014934415182187613,6,1,1,1,0,15.671428571428573,0,False,False,True,True,False,True,False,True,False,False,0.47000644,0,Medium,109.7,618.7164724946022
0,0,0,42,1,0,0,0,0,0,0,1,19.55,839.4,3,0.023262732032365542,1,1,0,0,0,9.775,0,True,False,False,False,True,True,False,False,False,True,0.08115448,0,Low,19.55,19.038841143250465
0,0,0,1,1,0,1,0,0,0,0,1,75.7,75.7,0,0.9869621903520208,2,2,1,1,1,25.233333333333334,0,False,False,False,True,False,False,False,False,True,False,0.9770558,1,High,75.7,887.5574778556825
0,0,0,5,1,0,0,0,0,1,0,1,84.0,424.75,1,0.19729888432178508,2,2,1,1,1,28.0,0,False,False,True,True,False,False,False,False,True,False,0.9482506,0,High,84.0,955.8365964889526
0,0,0,20,1,0,0,0,0,0,0,0,19.5,403.15,2,0.04824941234690091,1,1,0,0,0,9.75,0,False,False,False,False,True,True,False,False,False,True,0.05598657,0,Low,19.5,13.100856989622116
1,0,0,1,1,0,0,0,0,0,0,1,69.5,69.5,0,0.9858156028368794,1,2,1,1,0,34.75,1,True,False,False,True,False,False,False,False,False,False,0.97738284,1,High,69.5,815.1372874975204
0,0,0,6,1,1,1,0,0,0,0,1,78.95,494.95,1,0.15918943441879221,3,2,1,1,1,19.7375,0,True,False,False,True,False,False,False,False,True,False,0.81191254,0,High,78.95,769.2059371948243
0,0,0,34,1,0,1,1,0,1,1,1,106.35,3549.25,2,0.02995563692697697,5,2,1,1,1,17.724999999999998,0,True,False,True,True,False,False,False,False,True,False,0.88684505,1,High,106.35,1131.7916556715963
0,0,0,21,1,0,0,0,0,0,0,0,19.6,390.4,2,0.05007664793050588,1,0,0,0,0,9.8,0,True,False,False,False,True,False,True,False,False,True,0.062899254,0,Low,19.6,14.793904602527618
0,0,0,46,1,0,1,1,1,1,1,0,108.65,4903.2,3,0.022154479833612007,6,0,1,1,0,15.521428571428572,0,True,False,True,True,False,False,True,False,True,False,0.7860981,0,High,108.65,1024.9147322416306
0,1,1,34,1,0,1,0,0,1,1,1,97.7,3410.0,2,0.028642626795661097,4,2,1,1,0,19.54,0,True,False,True,True,False,False,False,False,False,False,0.692706,0,High,97.7,812.128501367569
0,0,1,29,0,1,1,1,1,0,0,1,45.0,1242.45,2,0.03618963368048574,4,2,1,0,0,9.0,0,True,True,False,False,False,False,False,False,False,True,0.10521714,0,Low,45.0,56.817253679037094
0,1,1,27,1,1,1,0,0,0,0,1,80.65,2209.75,2,0.03648083229673188,3,1,1,1,0,20.1625,0,True,False,False,True,False,True,False,True,False,False,0.24651025,0,Low,80.65,238.57262223064902
0,1,1,72,1,1,1,1,1,1,1,0,89.8,6510.45,3,0.013791091078024096,7,0,1,0,0,11.225,0,False,False,True,False,False,False,True,True,False,False,0.0035891044,0,Low,89.8,3.867618896439671
0,0,0,42,1,1,0,1,0,0,0,0,54.55,2455.05,3,0.02221045988477433,3,2,1,0,0,13.6375,0,False,False,False,False,False,False,False,True,False,False,0.2753527,0,Low,54.55,180.24586867690084
1,0,0,27,1,0,0,1,0,0,0,1,78.05,2135.5,2,0.03653171074186754,2,2,1,1,1,26.016666666666666,1,False,False,True,True,False,False,False,False,True,False,0.69582456,1,High,78.05,651.7092861771583
0,1,0,66,1,1,1,1,0,0,0,1,66.1,4428.45,3,0.01492284595152897,4,0,1,0,0,13.219999999999999,0,True,False,True,False,False,False,True,True,False,False,0.08256303,0,Low,66.1,65.4889936029911
0,0,0,2,1,0,0,0,0,0,0,1,75.55,166.3,0,0.45158398087268375,1,2,1,1,1,37.775,0,False,False,True,True,False,False,False,False,True,False,0.9333417,1,High,75.55,846.1675688624382
0,0,0,32,1,0,0,0,1,1,1,1,96.2,3183.4,2,0.030209772641627938,4,2,1,1,1,19.240000000000002,0,True,False,False,True,False,False,False,False,True,False,0.7169955,1,High,96.2,827.6995794296265
1,0,0,14,1,0,0,0,0,0,0,1,74.95,1036.75,2,0.07222356058781017,1,2,1,1,1,37.475,1,True,False,True,True,False,False,False,False,True,False,0.93683314,1,High,74.95,842.5877290248872
0,0,0,19,1,0,0,1,1,1,0,0,89.95,1682.4,2,0.05343352738505405,4,2,1,1,0,17.990000000000002,0,True,False,False,True,False,False,False,False,False,True,0.3759682,0,Medium,89.95,405.8200621783733
0,0,1,48,1,1,1,1,0,0,0,1,64.4,3035.35,3,0.021209676091359694,4,1,1,0,0,12.88,0,True,False,True,False,False,True,False,False,False,False,0.08341743,0,Low,64.4,64.46499030590059
0,0,0,4,1,0,0,1,0,0,0,1,73.9,280.85,1,0.2621962036544261,2,2,1,1,1,24.633333333333336,0,True,False,False,True,False,False,False,False,True,False,0.89819217,1,High,73.9,796.5168139457703
1,1,0,57,1,0,1,0,0,0,1,1,89.85,4925.35,3,0.018238655393952925,3,2,1,1,1,22.4625,1,True,False,True,True,False,False,False,False,True,False,0.5884774,0,Medium,89.85,634.4963037014007
0,1,1,58,1,0,1,0,1,1,1,1,75.2,4300.8,3,0.017481054442326466,5,1,1,0,0,12.533333333333333,0,True,False,False,False,False,True,False,True,False,False,0.121223055,0,Low,75.2,109.39168467521668
